Date,Open,High,Low,Close,Volume,Returns
2020-07-27,267.2792225481233,269.89720997034476,263.9203322641729,265.59979248046875,13990247,-0.6283429185567057
2020-07-28,266.0443206232346,273.4042668768459,266.0443206232346,272.1199951171875,14043807,2.283707646801111
2020-07-29,270.4899491997443,274.6391863771294,269.0574967125027,273.6512756347656,10783639,1.16874081435346
2020-07-30,276.7137629046419,283.33274578319134,276.7137629046419,280.6654052734375,25847295,1.428061375522321
2020-07-31,286.0989494991626,287.2844242696571,275.2319316187628,277.55352783203125,16700660,-2.986876282520691
2020-08-03,279.57875345632857,281.3569808181477,276.1210656927344,278.1462707519531,8908763,-0.5123718046046748
2020-08-04,278.14620747970065,279.9244645856494,274.8861146750847,277.6522521972656,8119521,-0.17758835790384583
2020-08-05,277.8498461176969,281.011171981869,274.04638441666935,274.83673095703125,7345453,-1.0844401041666671
2020-08-06,277.30655041661055,280.8136214037082,274.39220174100245,276.26922607421875,10152605,-0.37407134481077986
2020-08-07,277.6522851969427,278.44263183195613,273.0585065540424,274.0464172363281,7321200,-1.29869918342538
2020-08-10,276.61499103999927,277.8004959181987,273.25610074995615,274.0464172363281,6310746,-0.92857360839844
2020-08-11,275.62709013767665,281.20877966091547,274.93554057608213,276.26922607421875,10078908,0.23297272275426736
2020-08-12,277.0101380039531,277.3065292857553,271.23085471817285,272.8609313964844,8903667,-1.4978537021664946
2020-08-13,274.5403892731644,278.4426487649586,271.477859942108,273.6512756347656,9653956,-0.32385531351240465
2020-08-14,275.13313958442234,277.3559387372588,272.5645656447494,273.1573181152344,6581711,-0.7181328545781008
2020-08-17,275.23190573508367,282.937596538879,274.29337858330877,278.5414123535156,14547004,1.2024429397431202
2020-08-18,281.3075533755333,283.925510529107,278.2944379976043,279.2823486328125,12054207,-0.7199254760206324
2020-08-19,282.048497858806,282.4930697222431,275.87405613685314,276.3680114746094,9372521,-2.0140105078809136
2020-08-20,275.62706018684946,275.62706018684946,269.89719070837066,270.8851013183594,9891765,-1.720425732246856
2020-08-21,275.57765411300016,275.57765411300016,269.40321330699675,270.04534912109375,7969636,-2.007530331047053
2020-08-24,270.1935757759153,271.1321029980306,268.6129126301303,269.40325927734375,6154814,-0.2925001071183832
2020-08-25,271.0332937647485,271.3790685231344,266.09374049820906,266.6864929199219,7796138,-1.6037885178045992
2020-08-26,266.6865199352477,271.3790960138178,264.760081906693,268.7611083984375,9632667,0.7779127582802139
2020-08-27,269.69963106618786,271.87304674595873,268.2177649614286,269.0574951171875,6190168,-0.2380930023752141
2020-08-28,271.3790960138178,271.6754571803753,268.0201753334001,268.7611083984375,7599784,-0.9646975960325944
2020-08-31,270.6875431807439,278.5908291130284,264.76007873153054,268.0201721191406,20570967,-0.9854059149748909
2020-09-01,267.72380637338705,276.0222504305089,265.747984924137,268.3165588378906,12293053,0.22140446624193008
2020-09-02,269.60082765650264,273.15731225446285,267.921397532912,270.39117431640625,8431905,0.2931543893146287
2020-09-03,272.16936273666226,284.3700643373437,271.1814521641154,279.4305114746094,24895165,2.6678788034539513
2020-09-04,275.3307008013885,276.1210172349128,271.7742165532503,272.663330078125,10707714,-0.9687879758776435
2020-09-07,273.1572974508653,276.12102943044073,268.217744151573,275.3800964355469,8325767,0.8137432188065159
2020-09-08,278.7883801687523,283.48095546470967,275.1330989313933,279.1341247558594,22294861,0.12401685712215398
2020-09-09,276.41736613915856,285.9507272831463,275.13309445430286,279.4305114746094,22794360,1.0900709233781962
2020-09-10,283.1845731655089,283.3821673489453,277.70168128450223,281.1099548339844,9517902,-0.7326028774568811
2020-09-11,279.0847579726006,294.84194486272213,279.0847579726006,289.7541809082031,41935926,3.8230045284845047
2020-09-14,289.7047802426505,304.81980019585507,289.6059831540165,303.48614501953125,38089542,4.75703741075235
2020-09-15,303.48615781402754,307.48718380895315,299.0899434479054,303.63433837890625,28156312,0.0488261362383182
2020-09-16,303.2885782914477,309.7099977015272,300.37422973049354,308.3763122558594,14993487,1.6775224418515866
2020-09-17,303.5355482286392,312.8713159618485,303.48616475543,307.9317626953125,26811652,1.4483359502135975
2020-09-18,310.2039598220897,315.1435133224415,308.4751160969666,312.6737365722656,18487731,0.7961783439490611
2020-09-21,312.08094528705357,320.5769822801377,306.2028954422863,308.1293029785156,22738846,-1.266223512910473
2020-09-22,311.5870101457123,312.9206955408077,300.27545139529974,308.47509765625,23510334,-0.9987298533424274
2020-09-23,311.19185122038806,317.9096315047372,307.38838923129975,311.0436706542969,22139436,-0.04761710999503073
2020-09-24,309.6112239177594,309.6112239177594,298.79361926308786,301.01641845703125,17919151,-2.775999316811311
2020-09-25,302.59703620333073,311.4388490527058,300.52244784639765,310.10516357421875,22006895,2.481229646229224
2020-09-28,311.19187334151576,313.16769475955715,305.85716154253254,307.7835693359375,12460762,-1.0952419704861107
2020-09-29,311.1918485834357,314.69891926198363,306.74625074652954,307.7341613769531,14830369,-1.111111111111106
2020-09-30,308.2281194650085,312.03158145608353,305.85713996039027,309.7593688964844,12393317,0.49679095928485517
2020-10-01,312.5749180248315,314.0074005010988,308.27750074466945,309.2654113769531,9257309,-1.0587882958719887
2020-10-05,311.38945567362947,331.9379855785601,311.38945567362947,329.91278076171875,38905631,5.948603830536822
2020-10-06,330.9500449280162,331.2464060431233,319.09511794552014,326.05987548828125,27579924,-1.4776155841884249
2020-10-07,323.0467830940074,332.48131775793894,321.564917116512,331.2464294433594,17739958,2.538222566657113
2020-10-08,346.75663520640813,363.3041384534376,342.2616538465219,355.1044921875,107270246,2.4074108851941
2020-10-09,357.62364906678226,371.5531950187247,352.93107356107174,369.47857666015625,55430752,3.31491712707182
2020-10-12,372.4422934829004,375.20843108326494,364.63780582956474,372.9362487792969,52965959,0.1326259946949684
2020-10-13,372.73868458551766,377.0855156623894,368.4412972800848,371.405029296875,36088143,-0.3577990006928511
2020-10-14,360.587374753408,360.587374753408,344.08925541071415,346.2132873535156,74131951,-3.986298025470884
2020-10-15,346.7566297337869,349.96733926835896,334.8523187496754,337.47027587890625,38961179,-2.6780609391693515
2020-10-16,338.7545634441933,343.89171099873397,334.5065596134839,335.5438537597656,25244229,-0.9477982087632064
2020-10-19,338.31000087945876,342.31102679553527,334.55592246755356,339.0509338378906,12846874,0.21901006665654774
2020-10-20,340.5821926389225,345.2747681720186,337.7172578168655,342.5580139160156,16996774,0.5801305293691186
2020-10-21,345.37358791093334,345.8675432625941,335.00052552605734,339.2979431152344,9967461,-1.7591515415086638
2020-10-22,336.87752391303997,343.99049248913485,336.7293433486713,340.28582763671875,9541248,1.0117337850531662
2020-10-23,342.70621829960896,342.9038125005068,337.17391230953376,338.2606201171875,8673048,-1.2972038279547424
2020-10-26,339.54489213830215,340.73036679306557,332.6295177986108,335.6920166015625,8695169,-1.1347175663506395
2020-10-27,334.2101558443275,335.64263832489047,327.0478037387927,330.01153564453125,9910578,-1.2562814523661427
2020-10-28,331.69102122192334,335.7414611667966,330.3573357323301,331.59222412109375,8984589,-0.02978588340004657
2020-10-29,329.61637441200054,335.88961291829065,327.14659784642487,333.3704528808594,7239961,1.1389235366585475
2020-10-30,335.1486942292847,340.8291805721539,334.358377754081,336.5811767578125,11495534,0.42741701017871975
2020-11-02,337.6184629668082,337.6184629668082,329.66579433311784,330.7524719238281,4831133,-2.0336539011064283
2020-11-03,331.4440435441706,335.34630291212073,328.62849198806094,331.59222412109375,4757798,0.04470756974198126
2020-11-04,333.91381558609504,347.2999934709921,333.4198602375949,338.8039855957031,15381900,1.4645006529678082
2020-11-05,343.74352497999297,344.78081910983565,339.8906493008273,341.2243347167969,5602436,-0.7328691539259451
2020-11-06,341.9652570975528,344.7808084108652,339.2485028765503,341.5700988769531,5457793,-0.11555507830052912
