Date,Open,High,Low,Close,Volume,Returns
2022-01-24,600.5008484712598,600.5008484712598,563.7567541599013,568.021240234375,13075358,-5.408753096614367
2022-01-25,557.8558383699719,567.2774036402203,546.1532746668572,558.05419921875,17356185,0.03555772569444941
2022-01-27,550.417753292257,552.3020905340385,532.7647275451661,540.2523803710938,15675872,-1.8468468468468324
2022-01-28,545.558185582182,560.2856158573851,542.1367182395039,547.59130859375,14949890,0.3726684092180588
2022-01-31,564.302183302034,569.6576236653729,557.9054241267221,567.8724365234375,13126087,0.6326846372473773
2022-02-01,575.1122051631745,577.5915644533568,561.7732400757473,571.8890380859375,10460101,-0.5604414318285091
2022-02-02,577.1948622100207,585.1288122060347,570.2526559635085,583.1453247070312,8184413,1.0309278350515534
2022-02-03,579.872589445944,583.9387146555342,571.3931923915028,573.475830078125,7041390,-1.1031318748711554
2022-02-04,572.2361345845745,573.0295174656201,563.360016057995,567.0294799804688,6816779,-0.9098786828422932
2022-02-07,567.178250572492,569.0625272981381,551.0127797140948,552.4012451171875,7545679,-2.605354743484787
2022-02-08,556.764980238857,561.1286165359256,549.8723488871818,555.6244506835938,6976907,-0.2048493701550599
2022-02-09,559.7402025087384,566.0377511739572,558.6492480537005,564.2526245117188,5103738,0.8061636421246462
2022-02-10,567.6741386893957,570.0047122564632,561.5253154200518,568.913818359375,5801912,0.2183787468002994
2022-02-11,561.3269359025969,561.3269359025969,552.5003927333319,556.8145141601562,7721229,-0.8038847690757661
2022-02-14,545.4590610952098,552.5500531019413,535.5416236207515,537.2276000976562,8120773,-1.5090886896306852
2022-02-15,541.0953407557637,560.5831287542284,538.7647672635728,558.6987915039062,6838496,3.253299265810589
2022-02-16,560.4840034155148,565.5914473991637,552.946714611694,559.2443237304688,7303911,-0.22118020808652092
2022-02-17,567.2774405903976,567.6741623137946,556.5170448196652,560.236083984375,7114420,-1.2412544730660025
2022-02-18,554.3847464309166,561.0294415444748,550.764857595037,557.8062744140625,6705919,0.6171757078767784
2022-02-21,551.16160942589,567.971678715707,550.8145233130602,566.0873413085938,8767001,2.7080499852395277
2022-02-22,551.6574488690618,564.302181404937,551.5086630973228,559.4922485351562,10745062,1.420229108146073
2022-02-23,564.5005448373865,566.1865212894572,558.0046354935473,562.4178466796875,7204256,-0.3689452874308557
2022-02-24,543.4755437827092,552.3020868632055,526.7646867675764,532.7151489257812,13476944,-1.9799225521783852
2022-02-25,543.4755683497017,554.1368135317442,542.9796964807695,550.6657104492188,7961312,1.3229927007299311
2022-02-28,546.4508235957658,555.4756677947438,539.6077672910556,551.211181640625,9158437,0.8711411602484256
2022-03-02,550.4177890432882,553.6905313583795,545.8557919411894,550.6161499023438,8177055,0.036038235501139104
2022-03-03,558.3517466149895,571.1948406371588,555.723601392673,564.84765625,12955663,1.163408133742222
2022-03-04,556.3682472894629,575.2113786593378,549.475616076867,570.5501708984375,13474186,2.549017431901734
2022-03-07,558.3517537802094,574.8643120965062,557.6079459376958,567.128662109375,10556167,1.5719317204151884
2022-03-08,567.2774011169709,585.8725956465918,567.2774011169709,582.599853515625,11019999,2.701051085145327
2022-03-09,583.1453139177253,591.4759854719005,577.343637302976,580.6659545898438,11763616,-0.4251700680272178
2022-03-10,590.0875196931112,591.5751352889762,579.7733606826205,583.3932495117188,8080983,-1.134453781512603
2022-03-11,582.1535513099808,585.1287824069653,577.591554507097,581.3601684570312,4963594,-0.13628412145975108
2022-03-14,581.5585587973803,595.8396324684456,581.1618370851696,593.2115478515625,7503221,2.003751621896801
2022-03-15,598.7157400462762,598.7157400462762,579.4758862461772,582.8478393554688,6926622,-2.6503229545261315
2022-03-16,590.3354378432048,594.5007734924019,587.6081426662727,593.3106689453125,5575148,0.5039899202015989
2022-03-17,600.0049421013738,605.9554043370899,594.0544798656576,596.236328125,8440645,-0.6280971558626028
2022-03-21,600.1041336854547,610.9141650390625,593.0627770996093,595.0462646484375,7796476,-0.8428318941839352
2022-03-22,598.41818520584,605.9554132696966,591.2280432316907,605.0132446289062,7790250,1.1020820533382865
2022-03-23,608.8811039804331,609.9224228400102,602.6827053743353,606.15380859375,5696918,-0.4479192027563253
2022-03-24,601.9884769461448,608.7323225717488,600.7983722989825,605.5091552734375,3875745,0.584841481543448
2022-03-25,605.9554555123646,608.9306868814924,592.3189784038622,598.3685913085938,5993097,-1.2520498222688237
2022-03-28,602.9802182845746,603.9719620646479,592.1701868692808,595.24462890625,5738405,-1.2828927291067078
2022-03-29,598.021506661696,600.352080360735,594.2033172744437,597.525634765625,4701003,-0.08291873963514454
2022-03-30,600.1040853899083,604.2694210134741,594.5503449126414,595.839599609375,7744382,-0.7106243540672605
2022-03-31,595.0462223477963,598.3189644644627,585.3271461556953,587.0131225585938,7238089,-1.3499959309895933
2022-04-01,586.8147724824008,598.418186137407,584.4345633368288,596.8313598632812,4283997,1.7069419262414411
2022-04-04,600.0049535634918,601.4925691508392,594.0544912141017,600.5999755859375,4427974,0.09916951833677955
2022-04-05,605.4500122070312,609.5,598.0499877929688,599.1500244140625,6431244,-1.0405463152942334
2022-04-06,598.0,598.0,591.0,593.5499877929688,4117951,-0.744149198500209
2022-04-07,592.0,592.0,577.5,580.8499755859375,7860765,-1.88345006994299
2022-04-08,586.0,587.0,580.5,583.6500244140625,4318316,-0.40101972456271334
2022-04-11,584.0,584.25,568.0999755859375,571.0999755859375,8582108,-2.208908290079195
2022-04-12,568.0,568.0,556.2000122070312,558.7000122070312,8169266,-1.637321794536752
2022-04-13,560.0,565.5,554.5999755859375,559.2000122070312,5602288,-0.14285496303013392
2022-04-18,549.8499755859375,549.8499755859375,536.0,538.5999755859375,9465031,-2.046012639722616
2022-04-19,544.0,545.5499877929688,526.0499877929688,530.4500122070312,6643004,-2.4908065795898438
2022-04-20,536.0,540.5499877929688,531.3499755859375,536.5,4330488,0.09328358208955223
2022-04-21,541.0,542.5,537.3499755859375,539.2000122070312,6694391,-0.33271493400531427
2022-04-22,535.0,540.8499755859375,530.6500244140625,537.7000122070312,4891212,0.5046751788843458
2022-04-25,529.9500122070312,531.1500244140625,523.2999877929688,529.3499755859375,4736884,-0.11322513581891165
2022-04-26,537.0,537.75,527.0999755859375,529.25,4359370,-1.4432029795158288
2022-04-27,527.0,527.0,514.5,518.9500122070312,8137539,-1.527511915174336
2022-04-28,524.0,526.6500244140625,516.0,522.5499877929688,6620669,-0.27671988683802484
2022-04-29,528.5,528.5,507.0,508.79998779296875,12075630,-3.72753305714877
2022-05-02,515.5,519.0,492.6000061035156,495.0,21911427,-3.976721629485936
2022-05-04,500.0,503.8500061035156,489.25,491.75,8633927,-1.6500000000000001
2022-05-05,501.0,503.70001220703125,496.29998779296875,501.1499938964844,5434766,0.029938901493887223
2022-05-06,490.0,490.8999938964844,481.0,485.1000061035156,9220891,-0.9999987543845663
2022-05-09,482.0,489.3500061035156,474.6000061035156,483.1499938964844,8337625,0.2385879453287085
2022-05-10,483.0,483.75,476.1499938964844,477.6499938964844,7484767,-1.1076617191543738
2022-05-11,480.04998779296875,481.95001220703125,462.54998779296875,471.8999938964844,10514671,-1.697738590506792
2022-05-12,468.1000061035156,476.0,462.1499938964844,473.79998779296875,7286500,1.2176846005408148
2022-05-13,479.5,479.5,467.0,468.6499938964844,8387659,-2.262774995519421
2022-05-16,474.0,474.3500061035156,465.0,468.0,3657033,-1.2658227848101267
2022-05-17,471.0,489.0,468.29998779296875,486.6499938964844,5660725,3.3227163262174897
2022-05-18,490.8999938964844,495.25,480.6000061035156,481.25,7695484,-1.9657759251305391
2022-05-19,466.1499938964844,473.79998779296875,450.0,451.1499938964844,11472989,-3.2178483742147117
2022-05-20,462.0,462.20001220703125,455.0,459.6000061035156,6365956,-0.5194791983732413
2022-05-23,463.79998779296875,467.79998779296875,457.5,466.0,7055784,0.4743450334054973
2022-05-24,468.45001220703125,469.6000061035156,458.0,459.95001220703125,6889730,-1.8144945626009354
2022-05-25,460.1499938964844,460.8500061035156,443.20001220703125,444.8500061035156,7740753,-3.3250001077715203
2022-05-26,446.0,454.70001220703125,444.0,453.3500061035156,5791541,1.6479834312815305
2022-05-27,460.0,467.95001220703125,456.25,466.95001220703125,5707236,1.510872218919837
2022-05-30,473.1499938964844,481.5,473.1499938964844,476.25,6145574,0.6551846440885389
2022-05-31,475.8999938964844,480.75,470.3999938964844,478.04998779296875,15793502,0.4517743063791743
2022-06-01,478.95001220703125,478.95001220703125,468.5,470.75,5257283,-1.7120810101340402
2022-06-02,471.79998779296875,476.45001220703125,468.1000061035156,474.1499938964844,5267520,0.49809371859221724
2022-06-03,479.6499938964844,488.0,474.5,475.5,11634889,-0.8652129572173006
2022-06-06,472.0,475.5,464.20001220703125,473.20001220703125,6895578,0.2542398743710276
2022-06-07,470.0,470.75,465.1499938964844,467.6499938964844,2350671,-0.5000012986203457
2022-06-08,471.04998779296875,472.0,464.29998779296875,470.3999938964844,2813826,-0.13798830555750993
2022-06-09,467.04998779296875,476.1499938964844,464.25,475.04998779296875,3701119,1.7128787515451545
2022-06-10,467.20001220703125,467.20001220703125,456.29998779296875,460.95001220703125,8726549,-1.3377568143620737
2022-06-13,450.04998779296875,453.0,445.0,446.1000061035156,7065411,-0.8776762129966302
2022-06-14,440.0,453.70001220703125,438.0,445.8999938964844,6528192,1.3409077037464487
2022-06-15,448.45001220703125,450.6499938964844,439.29998779296875,440.1000061035156,5695798,-1.861970314689336
2022-06-16,446.0,446.75,419.75,422.29998779296875,8972343,-5.313904082294002
2022-06-17,416.0,418.75,402.04998779296875,405.20001220703125,20775273,-2.596150911771334
2022-06-20,409.0,417.8999938964844,404.1499938964844,414.6499938964844,10375419,1.3814166006074267
2022-06-21,420.0,426.75,416.6499938964844,425.1499938964844,6093902,1.2261890229724701
2022-06-22,422.70001220703125,422.70001220703125,410.29998779296875,411.25,8101431,-2.7087797199833603
2022-06-23,412.5,420.79998779296875,411.29998779296875,419.04998779296875,9827505,1.587875828598485
2022-06-24,421.0,426.0,415.75,418.75,7681051,-0.5344418052256532
2022-06-27,427.0,430.75,424.0,424.8999938964844,6223935,-0.4918047080832846
2022-06-28,422.0,429.1000061035156,415.70001220703125,427.25,6045914,1.2440758293838863
2022-06-29,420.0,424.79998779296875,417.3999938964844,420.75,8342088,0.17857142857142858
2022-06-30,421.8999938964844,423.0,415.0,416.04998779296875,6061642,-1.3865859654292763
2022-07-01,415.0,423.20001220703125,411.3999938964844,422.0,4453624,1.6867469879518073
2022-07-04,420.95001220703125,421.75,416.0,420.29998779296875,3186358,-0.15441843335612151
2022-07-05,421.1000061035156,423.04998779296875,413.04998779296875,413.6000061035156,5756605,-1.7810496061014862
2022-07-06,418.6000061035156,418.6000061035156,413.1000061035156,416.04998779296875,5261455,-0.6091778006129032
2022-07-07,420.0,423.95001220703125,417.20001220703125,420.79998779296875,5353012,0.19047328404017855
2022-07-08,424.0,424.70001220703125,416.54998779296875,419.1000061035156,4767716,-1.1556589378500883
2022-07-11,414.75,415.0,405.54998779296875,411.20001220703125,8344787,-0.8559343684071731
2022-07-12,409.0,414.8500061035156,408.0,409.1499938964844,4888736,0.036673324323808064
2022-07-13,412.0,412.0,405.3500061035156,406.70001220703125,5978390,-1.2864048041186287
2022-07-14,410.6000061035156,410.6000061035156,400.5,401.45001220703125,6580621,-2.228444656714785
2022-07-15,400.95001220703125,404.1000061035156,391.0,393.8500061035156,11164177,-1.770795831738128
2022-07-18,399.0,405.70001220703125,396.6499938964844,404.75,6816197,1.4411027568922306
2022-07-19,403.0,407.79998779296875,401.20001220703125,405.6499938964844,6448589,0.6575667236933933
2022-07-20,410.79998779296875,417.5,407.1000061035156,412.1000061035156,12618706,0.3164601628961212
2022-07-21,408.8500061035156,417.5,402.6000061035156,414.0,22691171,1.2596291597413996
2022-07-22,415.75,417.3999938964844,409.04998779296875,410.8500061035156,7734271,-1.1785914363161456
2022-07-25,410.5,414.70001220703125,408.54998779296875,411.8999938964844,1119562,0.34104601619595004
